word	gold	predict
you	_	_
want	_	_
and	_	_
they	ARG0	_
are	_	_
very	ARGM-EXT	ARGM-EXT
helpful	_	_
.	_	_
I	ARG0	_
really	ARGM-ADV	ARGM-ADV
want	_	_
to	_	_
like	ARG1	_
this	_	_
place	_	_
since	_	_
I	_	_
work	ARGM-CAU	_
right	_	_
around	_	_
the	_	_
corner	_	_
.	_	_
I	ARG0	_
really	_	_
want	_	_
to	_	_
like	_	_
this	_	_
place	ARG1	_
since	_	_
I	_	_
work	_	_
right	_	_
around	_	_
the	_	_
corner	_	_
.	_	_
I	_	ARG0
really	_	_
want	_	_
to	_	_
like	_	_
this	_	_
place	_	_
since	_	_
I	ARG0	ARG0
work	_	_
right	_	_
around	_	_
the	_	_
corner	ARGM-LOC	_
.	_	_
Unfortunately	_	_
,	_	_
I	_	ARG0
've	_	_
given	_	_
it	_	_
a	_	_
couple	_	_
of	_	_
tries	_	_
at	_	_
different	_	_
times	_	_
and	_	_
decided	_	_
to	_	_
stop	_	_
going	_	_
.	_	_
Unfortunately	_	_
,	_	_
I	_	_
've	_	_
given	_	_
it	_	_
a	_	_
couple	_	_
of	_	_
tries	ARGM-PRR	_
at	_	_
different	_	_
times	_	_
and	_	_
decided	_	_
to	_	_
stop	_	_
going	_	_
.	_	_
Unfortunately	ARGM-ADV	_
,	_	_
I	ARG0	_
've	_	_
given	ARGM-LVB	_
it	ARG1	_
a	_	_
couple	ARGM-ADJ	_
of	_	_
tries	_	_
at	_	_
different	_	_
times	ARGM-TMP	_
and	_	_
decided	_	_
to	_	_
stop	_	_
going	_	_
.	_	_
Unfortunately	ARGM-ADV	_
,	_	_
I	ARG0	_
've	_	_
given	_	_
it	_	_
a	_	_
couple	_	_
of	_	_
tries	_	_
at	_	_
different	_	_
times	_	_
and	_	_
decided	_	_
to	_	_
stop	ARG1	_
going	_	_
.	_	_
Unfortunately	_	_
,	_	_
I	ARG0	_
've	_	_
given	_	_
it	_	_
a	_	_
couple	_	_
of	_	_
tries	_	_
at	_	_
different	_	_
times	_	_
and	_	_
decided	_	_
to	_	_
stop	_	_
going	ARG1	ARG1
.	_	_
Unfortunately	_	_
,	_	_
I	ARG0	_
've	_	_
given	_	_
it	_	_
a	_	_
couple	_	_
of	_	_
tries	_	_
at	_	_
different	_	_
times	_	_
and	_	_
decided	_	_
to	_	_
stop	_	ARG1
going	_	_
.	_	_
The	_	_
employees	_	ARG1
do	_	_
n't	_	_
really	_	_
seem	_	_
to	_	_
enjoy	_	_
what	_	_
they	_	_
are	_	_
doing	_	_
and	_	_
it	_	_
shows	_	_
.	_	_
The	_	_
employees	ARG1	_
do	_	_
n't	ARGM-NEG	_
really	ARGM-ADV	ARGM-EXT
seem	_	_
to	_	_
enjoy	C-ARG1	_
what	_	_
they	_	_
are	_	_
doing	_	_
and	_	_
it	_	_
shows	_	_
.	_	_
The	_	_
employees	ARG0	_
do	_	_
n't	_	_
really	_	_
seem	_	_
to	_	_
enjoy	_	_
what	ARG1	ARG1
they	_	_
are	_	_
doing	_	_
and	_	_
it	_	_
shows	_	_
.	_	_
The	_	_
employees	_	_
do	_	_
n't	_	_
really	_	_
seem	_	_
to	_	_
enjoy	_	_
what	_	_
they	_	ARG0
are	_	_
doing	_	_
and	_	_
it	_	_
shows	_	_
.	_	_
The	_	_
employees	_	_
do	_	_
n't	_	_
really	_	_
seem	_	_
to	_	_
enjoy	_	_
what	ARG1	_
they	ARG0	_
are	_	_
doing	_	_
and	_	_
it	_	_
shows	_	_
.	_	_
The	_	_
employees	_	_
do	_	_
n't	_	_
really	_	_
seem	_	_
to	_	_
enjoy	_	_
what	_	_
they	_	_
are	_	_
doing	_	_
and	_	_
it	ARG0	ARG1
shows	_	_
.	_	_
Class	_	_
act	_	_
.	_	_
It	ARG1	ARG1
was	_	_
late	ARG2	ARG2
in	_	_
the	_	_
day	_	_
and	_	_
I	_	_
was	_	_
worried	_	ARG2
I	_	_
would	_	_
get	_	_
charged	_	_
an	_	_
arm	_	_
and	_	_
a	_	_
leg	_	_
and	_	_
have	_	_
to	_	_
wait	_	_
forever	_	_
.	_	_
It	ARG1	_
was	_	_
late	_	_
in	_	_
the	_	_
day	ARG2	_
and	_	_
I	_	_
was	_	_
worried	_	_
I	_	_
would	_	_
get	_	_
charged	_	_
an	_	_
arm	_	_
and	_	_
a	_	_
leg	_	_
and	_	_
have	_	_
to	_	_
wait	_	_
forever	_	_
.	_	_
It	_	ARG1
was	_	_
late	_	ARG2
in	_	_
the	_	_
day	_	_
and	_	_
I	ARG1	_
was	_	_
worried	ARG2	ARG2
I	_	_
would	_	_
get	_	_
charged	_	_
an	_	_
arm	_	_
and	_	_
a	_	_
leg	_	_
and	_	_
have	_	_
to	_	_
wait	_	_
forever	_	_
.	_	_
It	_	_
was	_	_
late	_	_
in	_	_
the	_	_
day	_	_
and	_	_
I	ARG1	_
was	_	_
worried	_	_
I	_	_
would	_	_
get	_	_
charged	ARG0	_
an	_	_
arm	_	_
and	_	_
a	_	_
leg	_	_
and	_	_
have	_	_
to	_	_
wait	_	_
forever	_	_
.	_	_
It	_	_
was	_	_
late	_	_
in	_	_
the	_	_
day	_	_
and	_	_
I	_	_
was	_	_
worried	_	_
I	_	_
would	_	ARGM-MOD
get	_	_
charged	_	_
an	_	_
arm	_	_
and	_	_
a	_	_
leg	_	_
and	_	_
have	_	_
to	_	_
wait	_	_
forever	_	_
.	_	_
It	_	_
was	_	_
late	_	_
in	_	_
the	_	_
day	_	_
and	_	_
I	_	_
was	_	_
worried	_	_
I	ARG2	_
would	ARGM-MOD	_
get	_	_
charged	_	_
an	_	_
arm	ARG1	_
and	_	_
a	_	_
leg	_	_
and	_	_
have	_	_
to	_	_
wait	_	_
forever	_	_
.	_	_
It	_	_
was	_	_
late	_	_
in	_	_
the	_	_
day	_	_
and	_	_
I	_	_
was	_	_
worried	_	_
I	_	_
would	_	_
get	_	_
charged	_	_
an	_	_
arm	_	_
and	_	_
a	_	_
leg	_	_
and	_	_
have	_	_
to	_	_
wait	_	_
forever	_	_
.	_	_
It	_	_
was	_	_
late	_	_
in	_	_
the	_	_
day	_	_
and	_	_
I	_	_
was	_	_
worried	_	_
I	ARG1	_
would	_	_
get	_	_
charged	_	_
an	_	_
arm	_	_
and	_	_
a	_	_
leg	_	_
and	_	_
have	_	_
to	_	_
wait	_	_
forever	ARGM-TMP	_
.	_	_
They	ARG0	ARG0
picked	_	_
my	_	_
car	ARG1	_
up	C-V	_
in	_	_
Yarmouth	ARGM-LOC	_
and	_	_
towed	_	_
to	_	_
Bath	_	_
for	_	_
a	_	_
great	_	_
price	_	_
.	_	_
They	ARG0	_
picked	_	_
my	_	_
car	_	_
up	_	_
in	_	_
Yarmouth	_	_
and	_	_
towed	_	_
to	_	_
Bath	ARG2	_
for	_	_
a	_	_
great	_	_
price	ARGM-ADV	_
.	_	_
They	_	_
picked	_	_
my	_	_
car	_	_
up	_	_
in	_	_
Yarmouth	_	_
and	_	_
towed	_	_
to	_	_
Bath	_	_
for	_	_
a	_	_
great	ARGM-ADJ	ARGM-ADJ
price	_	_
.	_	_
Would	ARGM-MOD	ARGM-MOD
do	_	_
business	ARG1	ARG1
with	_	_
them	_	_
again	ARGM-TMP	_
.	_	_
Great	ARGM-ADJ	ARGM-ADJ
service	_	_
We	ARG1	_
at	_	_
R&L	_	_
Plumbing	_	_
Services	_	_
are	_	_
pleased	ARG2	ARG2
with	_	_
your	_	_
professionalism	_	_
and	_	_
the	_	_
extra	_	_
mile	_	_
you	_	_
went	_	_
to	_	_
get	_	_
out	_	_
computers	_	_
working	_	_
correctly	_	_
,	_	_
you	_	_
will	_	_
be	_	_
our	_	_
first	_	_
call	_	_
if	_	_
anything	_	_
happens	_	_
again	_	_
and	_	_
we	_	_
will	_	_
refer	_	_
you	_	_
to	_	_
other	_	_
people	_	_
with	_	_
computer	_	_
issues	_	_
.	_	_
We	ARG1	_
at	_	_
R&L	_	_
Plumbing	_	_
Services	_	_
are	_	_
pleased	_	_
with	_	_
your	_	_
professionalism	ARG0	_
and	_	_
the	_	_
extra	_	_
mile	_	_
you	_	_
went	_	_
to	_	_
get	_	_
out	_	_
computers	_	_
working	_	_
correctly	_	_
,	_	_
you	_	_
will	_	_
be	_	_
our	_	_
first	_	_
call	_	_
if	_	_
anything	_	_
happens	_	_
again	_	_
and	_	_
we	_	_
will	_	_
refer	_	_
you	_	_
to	_	_
other	_	_
people	_	_
with	_	_
computer	_	_
issues	_	_
.	_	_
We	_	_
at	_	_
R&L	_	_
Plumbing	_	_
Services	_	_
are	_	_
pleased	_	_
with	_	_
your	_	_
professionalism	_	_
and	_	_
the	_	_
extra	_	_
mile	ARG1	_
you	ARG0	ARG0
went	_	_
to	_	_
get	ARGM-PRP	_
out	_	_
computers	_	_
working	_	_
correctly	_	_
,	_	_
you	_	ARG0
will	_	_
be	_	_
our	_	_
first	_	_
call	_	_
if	_	_
anything	_	_
happens	_	_
again	_	_
and	_	_
we	_	_
will	_	_
refer	_	_
you	_	_
to	_	_
other	_	_
people	_	_
with	_	_
computer	_	_
issues	_	_
.	_	_
We	_	_
at	_	_
R&L	_	_
Plumbing	_	_
Services	_	_
are	_	_
pleased	_	_
with	_	_
your	_	_
professionalism	_	_
and	_	_
the	_	_
extra	_	_
mile	_	_
you	ARG0	_
went	_	_
to	_	_
get	_	_
out	_	_
computers	ARG1	_
working	ARG1	_
correctly	_	_
,	_	_
you	_	_
will	_	_
be	_	_
our	_	_
first	_	_
call	_	_
if	_	_
anything	_	_
happens	_	_
again	_	_
and	_	_
we	_	_
will	_	_
refer	_	_
you	_	_
to	_	_
other	_	_
people	_	_
with	_	_
computer	_	_
issues	_	_
.	_	_
We	_	_
at	_	_
R&L	_	_
Plumbing	_	_
Services	_	_
are	_	_
pleased	_	_
with	_	_
your	_	_
professionalism	_	_
and	_	_
the	_	_
extra	_	_
mile	_	_
you	_	_
went	_	_
to	_	_
get	_	_
out	_	_
computers	ARG1	_
working	_	_
correctly	ARGM-MNR	_
,	_	_
you	_	_
will	_	_
be	_	_
our	_	_
first	_	_
call	_	_
if	_	_
anything	_	_
happens	_	_
again	_	_
and	_	_
we	_	_
will	_	_
refer	_	_
you	_	_
to	_	_
other	_	_
people	_	_
with	_	_
computer	_	_
issues	_	_
.	_	_
We	_	_
at	_	_
R&L	_	_
Plumbing	_	_
Services	_	_
are	_	_
pleased	_	_
with	_	_
your	_	_
professionalism	_	_
and	_	_
the	_	_
extra	_	_
mile	_	_
you	_	_
went	_	_
to	_	_
get	_	_
out	_	_
computers	_	_
working	_	_
correctly	_	_
,	_	_
you	ARG1	_
will	ARGM-MOD	ARGM-MOD
be	_	_
our	_	_
first	_	_
call	ARG2	_
if	_	_
anything	_	_
happens	ARGM-ADV	_
again	_	_
and	_	_
we	_	_
will	_	ARGM-MOD
refer	_	_
you	_	_
to	_	_
other	_	_
people	_	_
with	_	_
computer	_	_
issues	_	_
.	_	_
We	_	_
at	_	_
R&L	_	_
Plumbing	_	_
Services	_	_
are	_	_
pleased	_	_
with	_	_
your	_	_
professionalism	_	_
and	_	_
the	_	_
extra	_	_
mile	_	_
you	_	_
went	_	_
to	_	_
get	_	_
out	_	_
computers	_	_
working	_	_
correctly	_	_
,	_	_
you	_	_
will	_	_
be	_	_
our	ARG0	_
first	ARGM-TMP	_
call	_	_
if	_	_
anything	_	_
happens	_	_
again	_	_
and	_	_
we	_	_
will	_	_
refer	_	_
you	_	_
to	_	_
other	_	_
people	_	_
with	_	_
computer	_	_
issues	_	_
.	_	_
We	_	_
at	_	_
R&L	_	_
Plumbing	_	_
Services	_	_
are	_	_
pleased	_	_
with	_	_
your	_	_
professionalism	_	_
and	_	_
the	_	_
extra	_	_
mile	_	_
you	_	_
went	_	_
to	_	_
get	_	_
out	_	_
computers	_	_
working	_	_
correctly	_	_
,	_	_
you	_	_
will	_	_
be	_	_
our	_	_
first	_	_
call	_	_
if	_	_
anything	ARG1	_
happens	_	_
again	ARGM-TMP	_
and	_	_
we	_	_
will	_	_
refer	_	_
you	_	_
to	_	_
other	_	_
people	_	_
with	_	_
computer	_	_
issues	_	_
.	_	_
We	_	_
at	_	_
R&L	_	_
Plumbing	_	_
Services	_	_
are	_	_
pleased	_	_
with	_	_
your	_	_
professionalism	_	_
and	_	_
the	_	_
extra	_	_
mile	_	_
you	_	_
went	_	_
to	_	_
get	_	_
out	_	_
computers	_	_
working	_	_
correctly	_	_
,	_	_
you	_	_
will	_	ARGM-MOD
be	_	_
our	_	_
first	_	_
call	_	_
if	_	_
anything	_	_
happens	_	_
again	_	_
and	_	_
we	ARG0	_
will	ARGM-MOD	ARGM-MOD
refer	_	_
you	ARG1	_
to	_	_
other	_	_
people	ARG2	_
with	_	_
computer	_	_
issues	_	_
.	_	_
We	_	_
at	_	_
R&L	_	_
Plumbing	_	_
Services	_	_
are	_	_
pleased	_	_
with	_	_
your	_	_
professionalism	_	_
and	_	_
the	_	_
extra	_	_
mile	_	_
you	_	_
went	_	_
to	_	_
get	_	_
out	_	_
computers	_	_
working	_	_
correctly	_	_
,	_	_
you	_	_
will	_	_
be	_	_
our	_	_
first	_	_
call	_	_
if	_	_
anything	_	_
happens	_	_
again	_	_
and	_	_
we	_	_
will	_	_
refer	_	_
you	_	_
to	_	_
other	_	_
people	_	_
with	_	_
computer	ARG0	ARGM-ADJ
issues	_	_
.	_	_
Do	_	_
n't	_	_
judge	_	_
a	_	_
book	_	_
by	_	_
its	_	_
cover	_	_
Do	_	_
n't	ARGM-NEG	ARGM-NEG
judge	_	_
a	_	_
book	ARG1	_
by	_	_
its	_	_
cover	ARG3	_
From	_	_
the	_	_
outside	ARGM-DIR	_
Ichiban	ARG0	ARG1
looks	_	_
like	_	_
it	_	_
will	_	_
be	_	_
terrible	ARG1	_
.	_	_
From	_	_
the	_	_
outside	_	_
Ichiban	_	_
looks	_	_
like	_	_
it	ARG1	_
will	ARGM-MOD	ARGM-MOD
be	_	_
terrible	ARG2	ARG2
.	_	_
From	_	_
the	_	_
outside	_	_
Ichiban	_	_
looks	_	_
like	_	_
it	ARG1	_
will	ARGM-MOD	_
be	_	_
terrible	_	_
.	_	_
This	ARG1	_
could	ARGM-MOD	_
n't	ARGM-NEG	ARGM-NEG
be	_	_
farther	ARG2	ARG2
from	_	_
the	_	_
truth	_	_
.	_	_
The	_	_
food	ARG1	ARG1
is	_	_
amazing	ARG2	ARG2
,	_	_
and	_	_
the	_	_
prices	_	ARG1
can	_	_
not	_	_
be	_	_
beat	_	_
.	_	_
The	_	_
food	ARG0	_
is	_	_
amazing	_	_
,	_	_
and	_	_
the	_	_
prices	_	_
can	_	_
not	_	_
be	_	_
beat	_	_
.	_	_
The	_	_
food	_	_
is	_	_
amazing	_	_
,	_	_
and	_	_
the	_	_
prices	_	_
can	_	_
not	_	_
be	_	_
beat	_	_
.	_	_
The	_	_
food	_	_
is	_	_
amazing	_	_
,	_	_
and	_	_
the	_	_
prices	_	_
can	_	_
not	_	ARGM-NEG
be	_	_
beat	_	_
.	_	_
The	_	_
food	_	_
is	_	_
amazing	_	_
,	_	_
and	_	_
the	_	_
prices	ARG0	_
can	ARGM-MOD	_
not	ARGM-NEG	_
be	_	_
beat	_	_
.	_	_
The	_	_
sushi	ARG1	ARG1
is	_	_
great	ARG2	ARG2
,	_	_
and	_	_
they	_	_
have	_	_
a	_	_
great	_	_
selection	_	_
.	_	_
The	_	_
sushi	ARG1	_
is	_	_
great	_	_
,	_	_
and	_	_
they	_	_
have	_	_
a	_	_
great	_	_
selection	_	ARG1
.	_	_
The	_	_
sushi	_	_
is	_	_
great	_	_
,	_	_
and	_	_
they	ARG0	ARG0
have	_	_
a	_	_
great	_	_
selection	ARG1	_
.	_	_
The	_	_
sushi	_	_
is	_	_
great	_	_
,	_	_
and	_	_
they	_	_
have	_	_
a	_	_
great	ARGM-ADJ	ARGM-ADJ
selection	_	_
.	_	_
Great	ARGM-ADJ	ARGM-ADJ
work	_	_
!	_	_
The	_	_
people	ARG1	_
at	_	_
Gulf	_	_
Coast	_	_
Siding	_	_
were	_	_
very	_	_
easy	ARG2	_
and	_	_
clear	_	_
to	_	_
work	_	_
with	_	_
.	_	_
The	_	_
people	ARG1	_
at	_	_
Gulf	_	_
Coast	_	_
Siding	_	_
were	_	_
very	ARGM-EXT	ARGM-EXT
easy	_	_
and	_	_
clear	_	_
to	_	_
work	C-ARG1	_
with	_	_
.	_	_
The	_	_
people	ARG1	_
at	_	_
Gulf	_	_
Coast	_	_
Siding	_	_
were	_	_
very	ARGM-EXT	_
easy	_	_
and	_	_
clear	_	_
to	_	_
work	ARGM-PRD	_
with	_	_
.	_	_
The	_	_
people	_	_
at	_	_
Gulf	_	_
Coast	_	_
Siding	_	_
were	_	_
very	_	_
easy	_	_
and	_	_
clear	_	_
to	_	_
work	_	_
with	ARG3	_
.	_	_
They	ARG0	ARG0
walked	_	_
me	ARG1	ARG1
through	_	_
all	_	_
the	_	_
steps	ARG2	_
involved	_	_
in	_	_
the	_	_
the	_	_
installation	_	_
project	_	_
so	_	_
that	_	_
there	_	_
were	ARGM-PRP	_
no	_	_
surprises	_	_
.	_	_
They	_	_
walked	_	_
me	_	_
through	_	_
all	_	_
the	_	_
steps	_	_
involved	ARGM-ADJ	_
in	_	_
the	_	_
the	_	_
installation	_	_
project	_	_
so	_	_
that	_	_
there	_	_
were	_	_
no	_	_
surprises	_	_
.	_	_
They	_	_
walked	_	_
me	_	_
through	_	_
all	_	_
the	_	_
steps	_	_
involved	_	_
in	_	_
the	_	_
the	_	_
installation	_	_
project	_	_
so	_	_
that	_	_
there	_	_
were	_	_
no	_	_
surprises	ARG1	_
.	_	_
They	_	_
walked	_	_
me	_	_
through	_	_
all	_	_
the	_	_
steps	_	_
involved	_	_
in	_	_
the	_	_
the	_	_
installation	_	_
project	_	_
so	_	_
that	_	_
there	_	_
were	_	_
no	ARGM-NEG	ARGM-NEG
surprises	_	_
.	_	_
I	ARG0	ARG0
found	_	_
them	ARG1	ARG1
extremely	_	_
professional	ARG1	_
and	_	_
would	_	_
highly	_	_
recommend	_	_
them	_	ARG1
.	_	_
I	ARG0	_
found	_	_
them	_	ARG1
extremely	_	_
professional	_	_
and	_	_
would	ARGM-MOD	_
highly	ARGM-EXT	ARGM-EXT
recommend	_	_
them	ARG1	ARG1
.	_	_
A	_	_
real	_	_
pleasure	_	_
training	_	_
with	_	_
Natasha	_	_
.	_	_
Always	_	_
professional	_	_
and	_	_
reliable	_	_
,	_	_
sessions	_	_
are	_	_
good	_	_
fun	_	_
and	_	_
suitably	_	_
challenging	_	_
.	_	_
Always	_	_
professional	_	_
and	_	_
reliable	_	_
,	_	_
sessions	ARG1	ARG1
are	_	_
good	_	_
fun	ARG2	_
and	_	_
suitably	_	_
challenging	_	_
.	_	_
Always	_	_
professional	_	_
and	_	_
reliable	_	_
,	_	_
sessions	_	ARG1
are	_	_
good	ARGM-ADJ	ARGM-ADJ
fun	_	_
and	_	_
suitably	_	_
challenging	_	_
.	_	_
She	ARG0	_
really	ARGM-ADV	ARGM-ADV
listens	_	_
to	_	_
what	ARG1	_
it	_	_
is	_	_
you	_	_
would	_	_
like	_	_
to	_	_
achieve	_	_
,	_	_
and	_	_
I	_	_
am	_	_
very	_	_
happy	_	_
with	_	_
my	_	_
results	_	_
.	_	_
She	_	_
really	_	_
listens	_	_
to	_	_
what	ARG2	_
it	ARG1	_
is	_	_
you	_	_
would	_	_
like	_	_
to	_	_
achieve	_	_
,	_	_
and	_	_
I	_	_
am	_	_
very	_	_
happy	_	_
with	_	_
my	_	_
results	_	_
.	_	_
She	_	_
really	_	_
listens	_	_
to	_	_
what	_	_
it	_	_
is	_	_
you	ARG0	_
would	ARGM-MOD	ARGM-MOD
like	_	_
to	_	_
achieve	ARG1	_
,	_	_
and	_	_
I	_	_
am	_	_
very	_	_
happy	_	_
with	_	_
my	_	_
results	_	_
.	_	_
She	_	_
really	_	_
listens	_	_
to	_	_
what	_	_
it	_	_
is	_	_
you	ARG0	_
would	_	_
like	_	_
to	_	_
achieve	_	_
,	_	_
and	_	_
I	_	_
am	_	_
very	_	_
happy	_	_
with	_	_
my	_	_
results	_	_
.	_	_
She	_	_
really	_	_
listens	_	_
to	_	_
what	_	_
it	_	_
is	_	_
you	_	_
would	_	_
like	_	_
to	_	_
achieve	_	_
,	_	_
and	_	_
I	ARG1	_
am	_	_
very	_	_
happy	ARG2	_
with	_	_
my	_	_
results	_	_
.	_	_
She	_	_
really	_	_
listens	_	_
to	_	_
what	_	_
it	_	_
is	_	_
you	_	_
would	_	_
like	_	_
to	_	_
achieve	_	_
,	_	_
and	_	_
I	ARG1	_
am	_	_
very	ARGM-EXT	ARGM-EXT
happy	_	_
with	_	_
my	_	_
results	ARG0	_
.	_	_
I	ARG0	_
would	ARGM-MOD	_
highly	ARGM-EXT	ARGM-EXT
recommend	_	_
her	_	_
services	ARG1	ARG1
.	_	_
I	_	_
would	_	_
highly	_	_
recommend	_	_
her	ARG0	ARG0
services	_	_
.	_	_
slow	ARGM-MNR	ARGM-ADJ
service	_	_
I	_	ARG0
used	_	_
to	_	_
take	_	_
my	_	_
cars	_	_
there	_	_
all	_	_
the	_	_
time	_	_
,	_	_
but	_	_
management	_	_
changes	_	_
hands	_	_
too	_	_
frequently	_	_
,	_	_
the	_	_
service	_	_
has	_	_
been	_	_
slow	_	_
,	_	_
and	_	_
they	_	_
often	_	_
try	_	_
to	_	_
"	_	_
add	_	_
on	_	_
"	_	_
extra	_	_
services	_	_
,	_	_
which	_	_
sometimes	_	_
is	_	_
not	_	_
needed	_	_
.	_	_
I	ARG0	_
used	_	_
to	_	_
take	_	_
my	_	_
cars	ARG1	_
there	ARG3	_
all	_	_
the	_	_
time	ARGM-TMP	_
,	_	_
but	_	_
management	_	_
changes	_	_
hands	_	_
too	_	_
frequently	_	_
,	_	_
the	_	_
service	_	_
has	_	_
been	_	_
slow	_	_
,	_	_
and	_	_
they	_	_
often	_	_
try	_	_
to	_	_
"	_	_
add	_	_
on	_	_
"	_	_
extra	_	_
services	_	_
,	_	_
which	_	_
sometimes	_	_
is	_	_
not	_	_
needed	_	_
.	_	_
I	_	_
used	_	_
to	_	_
take	_	_
my	_	_
cars	_	_
there	_	_
all	_	_
the	_	_
time	_	_
,	_	_
but	_	_
management	_	_
changes	_	_
hands	_	_
too	_	_
frequently	_	_
,	_	_
the	_	_
service	_	_
has	_	_
been	_	_
slow	_	_
,	_	_
and	_	_
they	_	_
often	_	_
try	_	_
to	_	_
"	_	_
add	_	_
on	_	_
"	_	_
extra	_	_
services	_	_
,	_	_
which	_	_
sometimes	_	_
is	_	_
not	_	_
needed	_	_
.	_	_
I	_	_
used	_	_
to	_	_
take	_	_
my	_	_
cars	_	_
there	_	_
all	_	_
the	_	_
time	_	_
,	_	_
but	_	_
management	ARG1	ARG1
changes	_	_
hands	ARG2	ARG1
too	_	_
frequently	ARGM-TMP	_
,	_	_
the	_	_
service	_	_
has	_	_
been	_	_
slow	_	_
,	_	_
and	_	_
they	_	_
often	_	_
try	_	_
to	_	_
"	_	_
add	_	_
on	_	_
"	_	_
extra	_	_
services	_	_
,	_	_
which	_	_
sometimes	_	_
is	_	_
not	_	_
needed	_	_
.	_	_
I	_	_
used	_	_
to	_	_
take	_	_
my	_	_
cars	_	_
there	_	_
all	_	_
the	_	_
time	_	_
,	_	_
but	_	_
management	_	_
changes	_	_
hands	_	_
too	_	_
frequently	_	_
,	_	_
the	_	_
service	_	_
has	_	_
been	_	_
slow	_	_
,	_	_
and	_	_
they	_	_
often	_	_
try	_	_
to	_	_
"	_	_
add	_	_
on	_	_
"	_	_
extra	_	_
services	_	_
,	_	_
which	_	_
sometimes	_	_
is	_	_
not	_	_
needed	_	_
.	_	_
I	_	_
used	_	_
to	_	_
take	_	_
my	_	_
cars	_	_
there	_	_
all	_	_
the	_	_
time	_	_
,	_	_
but	_	_
management	_	_
changes	_	_
hands	_	_
too	_	_
frequently	_	_
,	_	_
the	_	_
service	_	ARG1
has	_	_
been	_	_
slow	_	_
,	_	_
and	_	_
they	_	_
often	_	_
try	_	_
to	_	_
"	_	_
add	_	_
on	_	_
"	_	_
extra	_	_
services	_	_
,	_	_
which	_	_
sometimes	_	_
is	_	_
not	_	_
needed	_	_
.	_	_
I	_	_
used	_	_
to	_	_
take	_	_
my	_	_
cars	_	_
there	_	_
all	_	_
the	_	_
time	_	_
,	_	_
but	_	_
management	_	_
changes	_	_
hands	_	_
too	_	_
frequently	_	_
,	_	_
the	_	_
service	ARG1	_
has	_	_
been	_	_
slow	ARG2	ARG2
,	_	_
and	_	_
they	_	_
often	_	_
try	_	_
to	_	_
"	_	_
add	_	_
on	_	_
"	_	_
extra	_	_
services	_	_
,	_	_
which	_	_
sometimes	_	_
is	_	_
not	_	_
needed	_	_
.	_	_
I	_	_
used	_	_
to	_	_
take	_	_
my	_	_
cars	_	_
there	_	_
all	_	_
the	_	_
time	_	_
,	_	_
but	_	_
management	_	_
changes	_	_
hands	_	_
too	_	_
frequently	_	_
,	_	_
the	_	_
service	ARG1	_
has	_	_
been	_	_
slow	_	_
,	_	_
and	_	_
they	_	_
often	_	_
try	_	_
to	_	_
"	_	_
add	_	_
on	_	_
"	_	_
extra	_	_
services	_	_
,	_	_
which	_	_
sometimes	_	_
is	_	_
not	_	_
needed	_	_
.	_	_
I	_	_
used	_	_
to	_	_
take	_	_
my	_	_
cars	_	_
there	_	_
all	_	_
the	_	_
time	_	_
,	_	_
but	_	_
management	_	_
changes	_	_
hands	_	_
too	_	_
frequently	_	_
,	_	_
the	_	_
service	_	_
has	_	_
been	_	_
slow	_	_
,	_	_
and	_	_
they	ARG0	_
often	ARGM-TMP	ARGM-TMP
try	_	_
to	_	_
"	_	_
add	ARG1	_
on	_	_
"	_	_
extra	_	_
services	_	_
,	_	_
which	_	_
sometimes	_	_
is	_	_
not	_	_
needed	_	_
.	_	_
I	_	_
used	_	_
to	_	_
take	_	_
my	_	_
cars	_	_
there	_	_
all	_	_
the	_	_
time	_	_
,	_	_
but	_	_
management	_	_
changes	_	_
hands	_	_
too	_	_
frequently	_	_
,	_	_
the	_	_
service	_	_
has	_	_
been	_	_
slow	_	_
,	_	_
and	_	_
they	ARG0	_
often	_	_
try	_	_
to	_	_
"	_	_
add	_	_
on	_	_
"	_	_
extra	_	_
services	ARG1	_
,	_	_
which	_	_
sometimes	_	_
is	_	_
not	_	_
needed	_	_
.	_	_
I	_	_
used	_	_
to	_	_
take	_	_
my	_	_
cars	_	_
there	_	_
all	_	_
the	_	_
time	_	_
,	_	_
but	_	_
management	_	_
changes	_	_
hands	_	_
too	_	_
frequently	_	_
,	_	_
the	_	_
service	_	_
has	_	_
been	_	_
slow	_	_
,	_	_
and	_	_
they	_	_
often	_	_
try	_	_
to	_	_
"	_	_
add	_	_
on	_	_
"	_	_
extra	ARGM-ADJ	ARGM-ADJ
services	_	_
,	_	_
which	_	_
sometimes	_	_
is	_	_
not	_	_
needed	ARGM-ADJ	_
.	_	_
I	_	_
used	_	_
to	_	_
take	_	_
my	_	_
cars	_	_
there	_	_
all	_	_
the	_	_
time	_	_
,	_	_
but	_	_
management	_	_
changes	_	_
hands	_	_
too	_	_
frequently	_	_
,	_	_
the	_	_
service	_	_
has	_	_
been	_	_
slow	_	_
,	_	_
and	_	_
they	_	_
often	_	_
try	_	_
to	_	_
"	_	_
add	_	_
on	_	_
"	_	_
extra	_	_
services	_	_
,	_	_
which	_	_
sometimes	_	ARGM-TMP
is	_	_
not	_	_
needed	_	_
.	_	_
I	_	_
used	_	_
to	_	_
take	_	_
my	_	_
cars	_	_
there	_	_
all	_	_
the	_	_
time	_	_
,	_	_
but	_	_
management	_	_
changes	_	_
