word	gold	pred1	predict
service	_	False	_
has	_	False	_
been	_	False	_
slow	_	False	_
,	_	False	_
and	_	False	_
they	ARG0	False	_
often	ARGM-TMP	False	_
try	_	False	_
to	_	False	_
"	_	False	_
add	ARG1	False	_
on	_	False	_
"	_	False	_
extra	_	False	_
services	_	False	_
,	_	False	_
which	_	False	_
sometimes	_	False	_
is	_	False	_
not	_	False	_
needed	_	False	_
.	_	False	_
I	_	False	_
used	_	False	_
to	_	False	_
take	_	False	_
my	_	False	_
cars	_	False	_
there	_	False	_
all	_	False	_
the	_	False	_
time	_	False	_
,	_	False	_
but	_	False	_
management	_	False	_
changes	_	False	_
hands	_	False	_
too	_	False	_
frequently	_	False	_
,	_	False	_
the	_	False	_
service	_	False	_
has	_	False	_
been	_	False	_
slow	_	False	_
,	_	False	_
and	_	False	_
they	ARG0	False	_
often	_	False	_
try	_	False	_
to	_	False	_
"	_	False	_
add	_	False	_
on	_	False	_
"	_	False	_
extra	_	False	_
services	ARG1	False	_
,	_	False	_
which	_	False	_
sometimes	_	False	_
is	_	False	_
not	_	False	_
needed	_	False	_
.	_	False	_
I	_	False	_
used	_	False	_
to	_	False	_
take	_	False	_
my	_	False	_
cars	_	False	_
there	_	False	_
all	_	False	_
the	_	False	_
time	_	False	_
,	_	False	_
but	_	False	_
management	_	False	_
changes	_	False	_
hands	_	False	_
too	_	False	_
frequently	_	False	_
,	_	False	_
the	_	False	_
service	_	False	_
has	_	False	_
been	_	False	_
slow	_	False	_
,	_	False	_
and	_	False	_
they	_	False	_
often	_	False	_
try	_	False	_
to	_	False	_
"	_	False	_
add	_	False	_
on	_	False	_
"	_	False	_
extra	ARGM-ADJ	False	_
services	_	False	_
,	_	False	_
which	_	False	_
sometimes	_	False	_
is	_	False	_
not	_	False	_
needed	ARGM-ADJ	False	_
.	_	False	_
I	_	False	_
used	_	False	_
to	_	False	_
take	_	False	_
my	_	False	_
cars	_	False	_
there	_	False	_
all	_	False	_
the	_	False	_
time	_	False	_
,	_	False	_
but	_	False	_
management	_	False	_
changes	_	False	_
hands	_	False	_
too	_	False	_
frequently	_	False	_
,	_	False	_
the	_	False	_
service	_	False	_
has	_	False	_
been	_	False	_
slow	_	False	_
,	_	False	_
and	_	False	_
they	_	False	_
often	_	False	_
try	_	False	_
to	_	False	_
"	_	False	_
add	_	False	_
on	_	False	_
"	_	False	_
extra	_	False	_
services	_	False	_
,	_	False	_
which	_	False	_
sometimes	_	False	_
is	_	False	_
not	_	False	_
needed	_	False	_
.	_	False	_
I	_	False	_
used	_	False	_
to	_	False	_
take	_	False	_
my	_	False	_
cars	_	False	_
there	_	False	_
all	_	False	_
the	_	False	_
time	_	False	_
,	_	False	_
but	_	False	_
management	_	False	_
changes	_	False	_
hands	_	False	_
too	_	False	_
frequently	_	False	_
,	_	False	_
the	_	False	_
service	_	False	_
has	_	False	_
been	_	False	_
slow	_	False	_
,	_	False	_
and	_	False	_
they	_	False	_
often	_	False	_
try	_	False	_
to	_	False	_
"	_	False	_
add	_	False	_
on	_	False	_
"	_	False	_
extra	_	False	_
services	ARG1	False	_
,	_	False	_
which	R-ARG1	False	_
sometimes	ARGM-TMP	False	_
is	_	False	_
not	ARGM-NEG	False	_
needed	_	False	_
.	_	False	_
I	_	False	_
do	_	False	_
nt	_	False	_
go	_	False	_
there	_	False	_
anymore	_	False	_
I	ARG0	False	_
do	_	False	_
nt	ARGM-NEG	False	_
go	_	False	_
there	ARG4	False	_
anymore	ARGM-TMP	False	_
Great	ARGM-ADJ	False	_
service	_	False	_
These	_	False	_
people	ARG1	False	_
were	_	False	_
so	_	False	_
helpful	ARG2	False	_
this	_	False	_
week	ARGM-TMP	False	_
and	_	False	_
did	_	False	_
everything	_	False	_
to	_	False	_
sort	_	False	_
out	_	False	_
my	_	False	_
windscreen	_	False	_
and	_	False	_
insurance	_	False	_
.	_	False	_
These	_	False	_
people	ARG0	False	_
were	_	False	_
so	ARGM-EXT	False	_
helpful	_	False	_
this	_	False	_
week	ARGM-TMP	False	_
and	_	False	_
did	_	False	_
everything	_	False	_
to	_	False	_
sort	_	False	_
out	_	False	_
my	_	False	_
windscreen	_	False	_
and	_	False	_
insurance	_	False	_
.	_	False	_
These	_	False	_
people	ARG0	False	_
were	_	False	_
so	_	False	_
helpful	_	False	_
this	_	False	_
week	_	False	_
and	_	False	_
did	_	False	_
everything	ARG1	False	_
to	_	False	_
sort	ARGM-PRP	False	_
out	_	False	_
my	_	False	_
windscreen	_	False	_
and	_	False	_
insurance	_	False	_
.	_	False	_
These	_	False	_
people	ARG0	False	_
were	_	False	_
so	_	False	_
helpful	_	False	_
this	_	False	_
week	_	False	_
and	_	False	_
did	_	False	_
everything	_	False	_
to	_	False	_
sort	_	False	_
out	_	False	_
my	_	False	_
windscreen	ARG1	False	_
and	_	False	_
insurance	_	False	_
.	_	False	_
It	_	False	_
was	_	False	_
all	_	False	_
sorted	_	False	_
with	_	False	_
no	_	False	_
hassle	_	False	_
at	_	False	_
all	_	False	_
and	_	False	_
I	_	False	_
'm	_	False	_
really	_	False	_
grateful	_	False	_
-	_	False	_
they	_	False	_
were	_	False	_
fab	_	False	_
.	_	False	_
It	ARG1	False	_
was	_	False	_
all	ARGM-EXT	False	_
sorted	_	False	_
with	_	False	_
no	_	False	_
hassle	ARGM-MNR	False	_
at	_	False	_
all	_	False	_
and	_	False	_
I	_	False	_
'm	_	False	_
really	_	False	_
grateful	_	False	_
-	_	False	_
they	_	False	_
were	_	False	_
fab	_	False	_
.	_	False	_
It	_	False	_
was	_	False	_
all	_	False	_
sorted	_	False	_
with	_	False	_
no	ARGM-NEG	False	_
hassle	_	False	_
at	_	False	_
all	ARGM-ADV	False	_
and	_	False	_
I	_	False	_
'm	_	False	_
really	_	False	_
grateful	_	False	_
-	_	False	_
they	_	False	_
were	_	False	_
fab	_	False	_
.	_	False	_
It	_	False	_
was	_	False	_
all	_	False	_
sorted	_	False	_
with	_	False	_
no	_	False	_
hassle	_	False	_
at	_	False	_
all	_	False	_
and	_	False	_
I	ARG1	False	_
'm	_	False	_
really	_	False	_
grateful	ARG2	False	_
-	_	False	_
they	_	False	_
were	_	False	_
fab	_	False	_
.	_	False	_
It	_	False	_
was	_	False	_
all	_	False	_
sorted	_	False	_
with	_	False	_
no	_	False	_
hassle	_	False	_
at	_	False	_
all	_	False	_
and	_	False	_
I	ARG0	False	_
'm	_	False	_
really	ARGM-EXT	False	_
grateful	_	False	_
-	_	False	_
they	_	False	_
were	_	False	_
fab	_	False	_
.	_	False	_
It	_	False	_
was	_	False	_
all	_	False	_
sorted	_	False	_
with	_	False	_
no	_	False	_
hassle	_	False	_
at	_	False	_
all	_	False	_
and	_	False	_
I	_	False	_
'm	_	False	_
really	_	False	_
grateful	_	False	_
-	_	False	_
they	ARG1	False	_
were	_	False	_
fab	ARG2	False	_
.	_	False	_
The	_	False	_
best	ARGM-ADJ	False	_
customer	ARG2	False	_
service	_	False	_
I	_	False	_
've	_	False	_
come	ARGM-ADJ	False	_
across	_	False	_
for	_	False	_
long	_	False	_
time	_	False	_
.	_	False	_
The	_	False	_
best	_	False	_
customer	_	False	_
service	_	False	_
I	_	False	_
've	_	False	_
come	_	False	_
across	_	False	_
for	_	False	_
long	_	False	_
time	_	False	_
.	_	False	_
The	_	False	_
best	_	False	_
customer	_	False	_
service	ARG1	False	_
I	ARG0	False	_
've	_	False	_
come	_	False	_
across	_	False	_
for	_	False	_
long	_	False	_
time	ARGM-TMP	False	_
.	_	False	_
Absolutely	_	False	_
amazing	_	False	_
job	_	False	_
!	_	False	_
Susanna	ARG1	False	_
is	_	False	_
the	_	False	_
best	_	False	_
dress	_	False	_
maker	ARG2	False	_
/	_	False	_
tailor	_	False	_
I	_	False	_
've	_	False	_
ever	_	False	_
come	_	False	_
across	_	False	_
in	_	False	_
my	_	False	_
whole	_	False	_
life	_	False	_
!	_	False	_
Susanna	_	False	_
is	_	False	_
the	_	False	_
best	_	False	_
dress	_	False	_
maker	_	False	_
/	_	False	_
tailor	_	False	_
I	_	False	_
've	_	False	_
ever	_	False	_
come	_	False	_
across	_	False	_
in	_	False	_
my	_	False	_
whole	_	False	_
life	_	False	_
!	_	False	_
Susanna	_	False	_
is	_	False	_
the	_	False	_
best	_	False	_
dress	_	False	_
maker	ARG1	False	_
/	_	False	_
tailor	_	False	_
I	ARG0	False	_
've	_	False	_
ever	ARGM-TMP	False	_
come	_	False	_
across	_	False	_
in	_	False	_
my	_	False	_
whole	_	False	_
life	ARGM-TMP	False	_
!	_	False	_
She	ARG0	False	_
makes	_	False	_
every	_	False	_
item	_	False	_
fit	ARG1	False	_
you	_	False	_
perfectly	_	False	_
.	_	False	_
She	_	False	_
makes	_	False	_
every	_	False	_
item	ARG1	False	_
fit	_	False	_
you	ARG2	False	_
perfectly	ARGM-MNR	False	_
.	_	False	_
She	ARG1	False	_
is	_	False	_
always	ARGM-TMP	False	_
so	_	False	_
busy	ARG2	False	_
,	_	False	_
too	ARGM-ADV	False	_
,	_	False	_
which	_	False	_
is	_	False	_
a	_	False	_
good	_	False	_
indication	ARGM-ADV	False	_
of	_	False	_
her	_	False	_
talent	_	False	_
.	_	False	_
She	ARG1	False	_
is	_	False	_
always	ARGM-TMP	False	_
so	ARGM-EXT	False	_
busy	_	False	_
,	_	False	_
too	ARGM-ADV	False	_
,	_	False	_
which	_	False	_
is	_	False	_
a	_	False	_
good	_	False	_
indication	ARGM-ADV	False	_
of	_	False	_
her	_	False	_
talent	_	False	_
.	_	False	_
She	_	False	_
is	_	False	_
always	_	False	_
so	_	False	_
busy	_	False	_
,	_	False	_
too	_	False	_
,	_	False	_
which	ARG1	False	_
is	_	False	_
a	_	False	_
good	_	False	_
indication	ARG2	False	_
of	_	False	_
her	_	False	_
talent	_	False	_
.	_	False	_
She	_	False	_
is	_	False	_
always	_	False	_
so	_	False	_
busy	_	False	_
,	_	False	_
too	_	False	_
,	_	False	_
which	_	False	_
is	_	False	_
a	_	False	_
good	ARGM-ADJ	False	_
indication	_	False	_
of	_	False	_
her	_	False	_
talent	ARG1	False	_
.	_	False	_
She	ARG1	False	_
's	_	False	_
the	_	False	_
best	ARG2	False	_
!	_	False	_
teeth	_	False	_
this	_	False	_
dentist	ARG0	False	_
want	_	False	_
to	_	False	_
pull	ARG1	False	_
the	_	False	_
tooth	_	False	_
out	_	False	_
always	ARGM-TMP	False	_
..	_	False	_
always	_	False	_
wants	_	False	_
to	_	False	_
do	_	False	_
the	_	False	_
cheapest	_	False	_
for	_	False	_
his	_	False	_
benefit	_	False	_
..	_	False	_
not	_	False	_
unless	_	False	_
he	_	False	_
knows	_	False	_
you	_	False	_
.	_	False	_
this	_	False	_
dentist	ARG0	False	_
want	_	False	_
to	_	False	_
pull	_	False	_
the	_	False	_
tooth	ARG1	False	_
out	ARG2	False	_
always	_	False	_
..	_	False	_
always	_	False	_
wants	_	False	_
to	_	False	_
do	_	False	_
the	_	False	_
cheapest	_	False	_
for	_	False	_
his	_	False	_
benefit	_	False	_
..	_	False	_
not	_	False	_
unless	_	False	_
he	_	False	_
knows	_	False	_
you	_	False	_
.	_	False	_
this	_	False	_
dentist	ARG0	False	_
want	_	False	_
to	_	False	_
pull	_	False	_
the	_	False	_
tooth	_	False	_
out	_	False	_
always	_	False	_
..	_	False	_
always	ARGM-TMP	False	_
wants	_	False	_
to	_	False	_
do	ARG1	False	_
the	_	False	_
cheapest	_	False	_
for	_	False	_
his	_	False	_
benefit	_	False	_
..	_	False	_
not	_	False	_
unless	_	False	_
he	_	False	_
knows	_	False	_
you	_	False	_
.	_	False	_
this	_	False	_
dentist	ARG0	False	_
want	_	False	_
to	_	False	_
pull	_	False	_
the	_	False	_
tooth	_	False	_
out	_	False	_
always	_	False	_
..	_	False	_
always	_	False	_
wants	_	False	_
to	_	False	_
do	_	False	_
the	_	False	_
cheapest	ARG1	False	_
for	_	False	_
his	_	False	_
benefit	ARG2	False	_
..	_	False	_
not	_	False	_
unless	_	False	_
he	_	False	_
knows	_	False	_
you	_	False	_
.	_	False	_
this	_	False	_
dentist	_	False	_
want	_	False	_
to	_	False	_
pull	_	False	_
the	_	False	_
tooth	_	False	_
out	_	False	_
always	_	False	_
..	_	False	_
always	_	False	_
wants	_	False	_
to	_	False	_
do	_	False	_
the	_	False	_
cheapest	_	False	_
for	_	False	_
his	ARG1	False	_
benefit	_	False	_
..	_	False	_
not	_	False	_
unless	_	False	_
he	_	False	_
knows	_	False	_
you	_	False	_
.	_	False	_
this	_	False	_
dentist	_	False	_
want	_	False	_
to	_	False	_
pull	_	False	_
the	_	False	_
tooth	_	False	_
out	_	False	_
always	_	False	_
..	_	False	_
always	_	False	_
wants	_	False	_
to	_	False	_
do	_	False	_
the	_	False	_
cheapest	_	False	_
for	_	False	_
his	_	False	_
benefit	_	False	_
..	_	False	_
not	_	False	_
unless	_	False	_
he	ARG0	False	_
knows	_	False	_
you	ARG1	False	_
.	_	False	_
and	_	False	_
hopefully	_	False	_
you	_	False	_
do	_	False	_
not	_	False	_
know	_	False	_
the	_	False	_
same	_	False	_
people	_	False	_
because	_	False	_
he	_	False	_
tells	_	False	_
others	_	False	_
about	_	False	_
you	_	False	_
payment	_	False	_
status	_	False	_
.	_	False	_
and	ARGM-DIS	False	_
hopefully	ARGM-ADV	False	_
you	ARG0	False	_
do	_	False	_
not	ARGM-NEG	False	_
know	_	False	_
the	_	False	_
same	_	False	_
people	ARG1	False	_
because	_	False	_
he	_	False	_
tells	ARGM-CAU	False	_
others	_	False	_
about	_	False	_
you	_	False	_
payment	_	False	_
status	_	False	_
.	_	False	_
and	_	False	_
hopefully	_	False	_
you	_	False	_
do	_	False	_
not	_	False	_
know	_	False	_
the	_	False	_
same	_	False	_
people	_	False	_
because	_	False	_
he	ARG0	False	_
tells	_	False	_
others	ARG2	False	_
about	_	False	_
you	_	False	_
payment	_	False	_
status	ARG1	False	_
.	_	False	_
Which	ARG1	True	ARG1
should	ARGM-MOD	False	_
be	_	False	_
a	_	False	_
private	_	False	_
issue	ARG2	False	_
Which	_	True	ARG1
should	_	False	_
be	_	False	_
a	_	False	_
private	ARGM-ADJ	False	_
issue	_	False	_
I	ARG0	False	_
hired	_	False	_
this	_	False	_
company	ARG1	False	_
to	_	False	_
unlock	ARG2	False	_
my	_	False	_
car	_	False	_
.	_	False	_
I	_	False	_
hired	_	False	_
this	_	False	_
company	ARG0	False	_
to	_	False	_
unlock	_	False	_
my	_	False	_
car	ARG1	False	_
.	_	False	_
The	_	False	_
price	_	False	_
they	_	False	_
gave	ARG0	False	_
was	_	False	_
good	_	False	_
so	_	False	_
I	_	False	_
said	_	False	_
hey	_	False	_
this	_	False	_
seems	_	False	_
great	_	False	_
.	_	False	_
The	_	False	_
price	ARG1	False	_
they	ARG0	False	_
gave	_	False	_
was	_	False	_
good	_	False	_
so	_	False	_
I	_	False	_
said	_	False	_
hey	_	False	_
this	_	False	_
seems	_	False	_
great	_	False	_
.	_	False	_
The	_	False	_
price	ARG1	False	_
they	_	False	_
gave	_	False	_
was	_	False	_
good	ARG2	False	_
so	_	False	_
I	_	False	_
said	_	False	_
hey	_	False	_
this	_	False	_
seems	_	False	_
great	_	False	_
.	_	False	_
The	_	False	_
price	ARG1	False	_
they	_	False	_
gave	_	False	_
was	_	False	_
good	_	False	_
so	_	False	_
I	_	False	_
said	_	False	_
hey	_	False	_
this	_	False	_
seems	_	False	_
great	_	False	_
.	_	False	_
The	_	False	_
price	_	False	_
they	_	False	_
gave	_	False	_
was	_	False	_
good	_	False	_
so	ARGM-ADV	False	_
I	ARG0	False	_
said	_	False	_
hey	_	False	_
this	_	False	_
seems	ARG1	False	_
great	_	False	_
.	_	False	_
The	_	False	_
price	_	False	_
they	_	False	_
gave	_	False	_
was	_	False	_
good	_	False	_
so	_	False	_
I	_	False	_
said	_	False	_
hey	ARGM-DIS	False	_
this	ARG1	False	_
seems	_	False	_
great	C-ARG1	False	_
.	_	False	_
The	_	False	_
price	_	False	_
they	_	False	_
gave	_	False	_
was	_	False	_
good	_	False	_
so	_	False	_
I	_	False	_
said	_	False	_
hey	_	False	_
this	ARG1	False	_
seems	_	False	_
great	_	False	_
.	_	False	_
After	_	False	_
they	ARG1	False	_
showed	_	False	_
up	_	False	_
there	_	False	_
was	_	False	_
a	_	False	_
little	_	False	_
trouble	_	False	_
to	_	False	_
get	_	False	_
my	_	False	_
car	_	False	_
unlocked	_	False	_
,	_	False	_
it	_	False	_
took	_	False	_
quite	_	False	_
a	_	False	_
bit	_	False	_
of	_	False	_
time	_	False	_
but	_	False	_
the	_	False	_
job	_	False	_
was	_	False	_
well	_	False	_
done	_	False	_
.	_	False	_
After	_	False	_
they	_	False	_
showed	ARGM-TMP	False	_
up	_	False	_
there	_	False	_
was	_	False	_
a	_	False	_
little	_	False	_
trouble	ARG1	False	_
to	_	False	_
get	_	False	_
my	_	False	_
car	_	False	_
unlocked	_	False	_
,	_	False	_
it	_	False	_
took	_	False	_
quite	_	False	_
a	_	False	_
bit	_	False	_
of	_	False	_
time	_	False	_
but	_	False	_
the	_	False	_
job	_	False	_
was	_	False	_
well	_	False	_
done	_	False	_
.	_	False	_
After	_	False	_
they	_	False	_
showed	_	False	_
up	_	False	_
there	_	False	_
was	_	False	_
a	_	False	_
little	_	False	_
trouble	ARGM-ADV	False	_
to	_	False	_
get	_	False	_
my	_	False	_
car	ARG1	False	_
unlocked	ARG1	False	_
,	_	False	_
it	_	False	_
took	_	False	_
quite	_	False	_
a	_	False	_
bit	_	False	_
of	_	False	_
time	_	False	_
but	_	False	_
the	_	False	_
job	_	False	_
was	_	False	_
well	_	False	_
done	_	False	_
.	_	False	_
After	_	False	_
they	_	False	_
showed	_	False	_
up	_	False	_
there	_	False	_
was	_	False	_
a	_	False	_
little	_	False	_
trouble	_	False	_
to	_	False	_
get	_	False	_
my	_	False	_
car	ARG1	False	_
unlocked	_	False	_
,	_	False	_
it	_	False	_
took	_	False	_
quite	_	False	_
a	_	False	_
bit	_	False	_
of	_	False	_
time	_	False	_
but	_	False	_
the	_	False	_
job	_	False	_
was	_	False	_
well	_	False	_
done	_	False	_
.	_	False	_
After	_	False	_
they	_	False	_
showed	_	False	_
up	_	False	_
there	_	False	_
was	_	False	_
a	_	False	_
little	_	False	_
trouble	_	False	_
to	_	False	_
get	_	False	_
my	_	False	_
car	_	False	_
unlocked	_	False	_
,	_	False	_
it	ARG0	False	_
took	_	False	_
quite	_	False	_
a	_	False	_
bit	ARG1	False	_
of	_	False	_
time	_	False	_
but	_	False	_
the	_	False	_
job	_	False	_
was	_	False	_
well	_	False	_
done	_	False	_
.	_	False	_
After	_	False	_
they	_	False	_
showed	_	False	_
up	_	False	_
there	_	False	_
was	_	False	_
a	_	False	_
little	_	False	_
trouble	_	False	_
to	_	False	_
get	_	False	_
my	_	False	_
car	_	False	_
unlocked	_	False	_
,	_	False	_
it	_	False	_
took	_	False	_
quite	_	False	_
a	_	False	_
bit	_	False	_
of	_	False	_
time	_	False	_
but	_	False	_
the	_	False	_
job	ARG1	False	_
was	_	False	_
well	_	False	_
done	ARG2	False	_
.	_	False	_
Bulwark	_	False	_
regarding	_	False	_
service	_	False	_
by	_	False	_
Eric	ARG0	False	_
Just	ARGM-ADV	False	_
wanted	_	False	_
you	ARG1	True	ARG0
to	_	False	_
know	ARG1	False	_
that	_	False	_
Eric	_	False	_
came	_	False	_
by	_	False	_
as	_	False	_
scheduled	_	False	_
today	_	False	_
and	_	False	_
sprayed	_	False	_
our	_	False	_
house	_	False	_
for	_	False	_
scorpions	_	False	_
.	_	False	_
Just	_	False	_
wanted	_	False	_
you	ARG0	True	ARG0
to	_	False	_
know	_	False	_
that	_	False	_
Eric	_	False	_
came	ARG1	False	_
by	_	False	_
as	_	False	_
scheduled	_	False	_
today	_	False	_
and	_	False	_
sprayed	_	False	_
our	_	False	_
house	_	False	_
for	_	False	_
scorpions	_	False	_
.	_	False	_
Just	_	False	_
wanted	_	False	_
you	_	True	ARG0
to	_	False	_
know	_	False	_
that	_	False	_
Eric	ARG1	False	_
came	_	False	_
by	ARGM-DIR	False	_
as	_	False	_
scheduled	ARGM-PRD	False	_
today	ARGM-TMP	False	_
and	_	False	_
sprayed	_	False	_
our	_	False	_
house	_	False	_
for	_	False	_
scorpions	_	False	_
.	_	False	_
Just	_	False	_
wanted	_	False	_
you	_	True	ARG0
to	_	False	_
know	_	False	_
that	_	False	_
Eric	_	False	_
came	_	False	_
by	_	False	_
as	_	False	_
scheduled	_	False	_
today	_	False	_
and	_	False	_
sprayed	_	False	_
our	_	False	_
house	_	False	_
for	_	False	_
scorpions	_	False	_
.	_	False	_
Just	_	False	_
wanted	_	False	_
you	_	True	ARG0
to	_	False	_
know	_	False	_
that	_	False	_
Eric	ARG0	False	_
came	_	False	_
by	_	False	_
as	_	False	_
scheduled	_	False	_
today	_	False	_
and	_	False	_
sprayed	_	False	_
our	_	False	_
house	ARG2	False	_
for	_	False	_
scorpions	ARGM-PRP	False	_
.	_	False	_
He	ARG1	False	_
seemed	_	False	_
to	_	False	_
understand	C-ARG1	False	_
how	_	False	_
important	_	True	ARG2
it	_	False	_
was	_	False	_
for	_	False	_
us	_	False	_
to	_	False	_
make	_	False	_
sure	_	False	_
the	_	False	_
whole	_	False	_
house	_	False	_
was	_	False	_
sprayed	_	False	_
so	_	False	_
he	_	False	_
took	_	False	_
his	_	False	_
time	_	False	_
.	_	False	_
He	ARG0	False	_
seemed	_	False	_
to	_	False	_
understand	_	False	_
how	_	False	_
important	ARG1	True	ARG2
it	_	False	_
was	_	False	_
for	_	False	_
us	_	False	_
to	_	False	_
make	_	False	_
sure	_	False	_
the	_	False	_
whole	_	False	_
house	_	False	_
was	_	False	_
sprayed	_	False	_
so	_	False	_
he	_	False	_
took	_	False	_
his	_	False	_
time	_	False	_
.	_	False	_
He	_	False	_
seemed	_	False	_
to	_	False	_
understand	_	False	_
how	_	False	_
important	ARG2	True	ARG2
it	_	False	_
was	_	False	_
for	_	False	_
us	_	False	_
to	_	False	_
make	ARG1	False	_
sure	_	False	_
the	_	False	_
whole	_	False	_
house	_	False	_
was	_	False	_
sprayed	_	False	_
so	_	False	_
he	_	False	_
took	_	False	_
his	_	False	_
time	_	False	_
.	_	False	_
He	_	False	_
seemed	_	False	_
to	_	False	_
understand	_	False	_
how	_	False	_
important	_	True	ARG2
it	_	False	_
was	_	False	_
for	_	False	_
us	ARG0	False	_
to	_	False	_
make	_	False	_
sure	ARG1	False	_
the	_	False	_
whole	_	False	_
house	_	False	_
was	_	False	_
sprayed	_	False	_
so	_	False	_
he	_	False	_
took	_	False	_
his	_	False	_
time	_	False	_
.	_	False	_
He	_	False	_
seemed	_	False	_
to	_	False	_
understand	_	False	_
how	_	False	_
important	_	True	ARG2
it	_	False	_
was	_	False	_
for	_	False	_
us	_	False	_
to	_	False	_
make	_	False	_
sure	_	False	_
the	_	False	_
whole	_	False	_
house	_	False	_
was	_	False	_
sprayed	ARG1	False	_
so	_	False	_
he	_	False	_
took	_	False	_
his	_	False	_
time	_	False	_
.	_	False	_
He	_	False	_
seemed	_	False	_
to	_	False	_
understand	_	False	_
how	_	False	_
important	_	True	ARG2
it	_	False	_
was	_	False	_
for	_	False	_
us	_	False	_
to	_	False	_
make	_	False	_
sure	_	False	_
the	_	False	_
whole	_	False	_
house	_	False	_
was	_	False	_
sprayed	_	False	_
so	_	False	_
he	_	False	_
took	_	False	_
his	_	False	_
time	_	False	_
.	_	False	_
He	_	False	_
seemed	_	False	_
to	_	False	_
understand	_	False	_
how	_	False	_
important	_	True	ARG2
it	_	False	_
was	_	False	_
for	_	False	_
us	_	False	_
to	_	False	_
make	_	False	_
sure	_	False	_
the	_	False	_
whole	_	False	_
house	ARG2	False	_
was	_	False	_
sprayed	_	False	_
so	_	False	_
he	_	False	_
took	_	False	_
his	_	False	_
time	_	False	_
.	_	False	_
He	_	False	_
seemed	_	False	_
to	_	False	_
understand	_	False	_
how	_	False	_
important	_	True	ARG2
it	_	False	_
was	_	False	_
for	_	False	_
us	_	False	_
to	_	False	_
make	_	False	_
sure	_	False	_
the	_	False	_
whole	_	False	_
house	_	False	_
was	_	False	_
sprayed	_	False	_
so	ARGM-ADV	False	_
he	ARG0	False	_
took	_	False	_
his	_	False	_
time	ARG1	False	_
.	_	False	_
Thank	_	False	_
you	ARG1	False	_
!	_	False	_
A	_	False	_
TERRIBLE	ARGM-ADJ	False	_
EXPERIENCE	_	False	_
!	_	False	_
I	ARG1	False	_
remain	_	False	_
unhappy	ARG3	False	_
.	_	False	_
I	ARG1	False	_
remain	_	False	_
unhappy	_	False	_
.	_	False	_
I	ARG0	False	_
still	ARGM-TMP	False	_
have	_	False	_
noticeable	_	False	_
scarring	ARG1	False	_
.	_	False	_
I	_	False	_
still	_	False	_
have	_	False	_
noticeable	ARGM-ADJ	False	_
scarring	_	False	_
.	_	False	_
I	_	False	_
still	_	False	_
have	_	False	_
surgically	_	False	_
induced	_	False	_
hair	_	False	_
loss	ARGM-PRR	False	_
.	_	False	_
I	_	False	_
still	_	False	_
have	ARGM-LVB	False	_
surgically	_	False	_
induced	ARGM-ADJ	False	_
hair	ARG1	False	_
loss	_	False	_
.	_	False	_
My	_	False	_
results	ARG1	False	_
were	_	False	_
just	_	False	_
AWFUL	ARG2	False	_
.	_	False	_
My	_	False	_
results	ARG1	False	_
were	_	False	_
just	ARGM-ADV	False	_
AWFUL	_	False	_
.	_	False	_
My	ARG1	False	_
post-op	ARGM-TMP	False	_
treatment	_	False	_
was	_	False	_
TERRIBLE	_	False	_
.	_	False	_
My	_	False	_
post-op	_	False	_
treatment	ARG1	False	_
was	_	False	_
TERRIBLE	ARG2	False	_
.	_	False	_
My	_	False	_
post-op	_	False	_
treatment	ARG1	False	_
was	_	False	_
TERRIBLE	_	False	_
.	_	False	_
I	ARG0	False	_
would	ARGM-MOD	False	_
n't	ARGM-NEG	False	_
recommend	_	False	_
this	_	False	_
place	ARG1	False	_
last	_	False	_
year	ARGM-TMP	False	_
,	_	False	_
and	_	False	_
I	_	False	_
certainly	_	False	_
would	_	False	_
n't	_	False	_
recommend	_	False	_
them	_	False	_
this	_	False	_
year	_	False	_
.	_	False	_
I	_	False	_
would	_	False	_
n't	_	False	_
recommend	_	False	_
this	_	False	_
place	_	False	_
last	_	False	_
year	_	False	_
,	_	False	_
and	_	False	_
I	ARG0	False	_
certainly	ARGM-ADV	False	_
would	ARGM-MOD	False	_
n't	ARGM-NEG	False	_
recommend	_	False	_
them	ARG1	False	_
this	_	False	_
year	ARGM-TMP	False	_
.	_	False	_
Hidden	_	False	_
Treasure	_	False	_
.	_	False	_
Strip	_	False	_
mall	ARG2	False	_
asian	_	False	_
it	ARG1	False	_
is	_	False	_
not	ARGM-NEG	False	_
!	_	False	_
Go	_	False	_
in	ARGM-DIR	False	_
and	_	False	_
you	_	False	_
will	_	False	_
not	_	False	_
think	_	False	_
you	_	False	_
are	_	False	_
in	_	False	_
Chesapeake	_	False	_
.	_	False	_
Go	_	False	_
in	_	False	_
and	_	False	_
you	ARG0	False	_
will	ARGM-MOD	False	_
not	ARGM-NEG	False	_
think	_	False	_
you	_	False	_
are	_	False	_
in	_	False	_
Chesapeake	ARG1	False	_
.	_	False	_
Go	_	False	_
in	_	False	_
and	_	False	_
you	_	False	_
will	_	False	_
not	_	False	_
think	_	False	_
you	ARG1	False	_
are	_	False	_
in	_	False	_
Chesapeake	ARG2	False	_
.	_	False	_
The	_	False	_
setting	ARG1	False	_
feels	_	False	_
like	_	False	_
a	_	False	_
Sushi	_	False	_
bar	ARG2	True	ARG1
in	_	False	_
NYC	_	False	_
;	_	False	_
small	_	False	_
,	_	False	_
cozy	_	False	_
,	_	False	_
